smiles,lipo,description
COCC[C@H](Oc1ncnc2c1cnn2c3ccccc3Cl)C(=O)Nc4ccc(C)cn4,3.6,
OC(=O)[C@H](N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,2.14,
Cn1c(CN2CCN(CC2)c3cccc(Cl)c3)nc4ccccc14,3.75,
CCN1C(=O)C2=C(OC(=CC2=O)O)c3ccccc13,1.13,
CN([C@@H]1CCN(Cc2ccc(cc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)S(=O)(=O)C,2.7,
Cc1ccc(Oc2ccc(cc2)C(=O)NCc3ccncc3)cc1,3.65,
O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(C#N)c(Cl)c4,2.56,
NC(=N)Nc1ccc(Cl)c(Cl)c1,-0.31,
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)S(=O)(=O)C,-0.34,
CCOC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)c2cccc3ccccc23,3.12,
FC(F)(F)c1cccc(c1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.12,
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(F)c4)c1,3.15,
NCCCCN(Cc1nc2ccccc2[nH]1)C3CCCc4cccnc34,0.83,
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3CCN(CC3)c4cnccn4)c(F)c2,1.49,
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4cccc(c4)C#N)c1,2.41,
CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2,1.33,
Fc1cccc(COc2ccc3C(=O)CCOc3c2)c1,3.4,
Fc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,1.92,
Fc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1F,2.9,
Cc1c(Sc2ccc(Cl)cc2)c3cc(ccc3n1CC(=O)O)c4ccccc4,3.7,
FC(F)(F)c1cc(COCC(N2CCNCC2)c3ccccc3)cc(c1)C(F)(F)F,2.9,
COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,3.5,
C[C@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.67,
CN1C(=O)N(CCCCC(=O)C)C(=O)c2c1ncn2C,0.22,
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc3ccccc3,1.12,
C(Nc1nc2ccccc2[nH]1)c3ccccc3,2.76,
CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc12,2.4,
OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,3.08,
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,1.39,"This molecule is a viscous brown liquid. (NTP, 1992) This molecule is an ethylenediamine derivative that is ethylenediamine in which one of the amino nitrogens is substituted by two methyl groups and the remaining amino nitrogen is substituted by a 4-methoxybenzyl and a pyridin-2-yl group. It has a role as a H1-receptor antagonist. It is an ethylenediamine derivative and an aromatic ether. This molecule, or pyrilamine, targets the H1 receptor. It is a first generation antihistamine. However, it rapidly permeates the brain and so often causes drowsiness as a side effect. It has been found in over-the-counter combination products for colds and menstrual symptoms, but is considered to be an unapproved prescription medication used for cough, cold, or allergic conditions."
OC(=O)c1ccc(CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)cc1,1.1,
OC[C@H]1CCCN1CCCOc2ccc3c(Nc4cc(CC(=O)Nc5cccc(F)c5F)[nH]n4)ncnc3c2,2.06,
FC1(CCN(CC1)C(=O)COCc2ccncc2)c3ccc(Cl)cc3,3.03,
COc1cnccc1COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C,3.8,
NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.22,
CN(C)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,1.75,
Fc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1,3.0,
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)Cc4ccccc4,0.99,
Cc1[nH]c(C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)O)c(Cl)c1Cl,1.74,
COc1ccc(cc1)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2C,3.17,
Cc1cc(C)cc(c1)c2[nH]c3ccc(cc3c2CCNCCCCc4ccncc4)C(C)(C)C(=O)N5C6CCC5CC6,4.3,
C[C@H]([C@H](O)c1ccc(O)cc1)N2CCC(O)(CC2)c3ccccc3,0.91,
CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCC[C@H](CC(=O)O)C3,2.18,
NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccc(F)cc3,1.76,
CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCCCC3C(=O)O,1.36,
Oc1ccc(cc1)C(c2ccc(O)cc2)C(Cl)(Cl)Cl,3.86,
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCCN4CCOCC4)cc3,2.96,
CSc1ccc(OCc2ccccc2)c(\C=C\c3ccc(cn3)C(=O)O)c1,2.45,
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2)n1,0.52,
CN1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cc(cn6C)S(=O)(=O)C)c3C1=O,3.18,
CCCc1c(O)c(ccc1OCc2ccc(\C=C\c3nn[nH]n3)cc2)C(=O)C,3.3,
C1CN=C(N1)c2ccc3ccccc3n2,0.6,
CCCNCc1cnc(s1)c2ccc(cc2)C(=O)Nc3ccccc3N,1.75,
COC(=O)CCn1cc(c2cc(NC3CC3)n4ncc(C#N)c4n2)c5cc(NC(=O)C)ccc15,2.72,
CC(C#Cc1ccccc1)N2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3,1.4,
CC1=CC(=O)Oc2cc3NCCCc3cc12,2.7,
OC(=O)COc1ccc(cc1c2cccc(c2)C#N)C(F)(F)F,0.05,
CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCNCC4)ncc2C#N,1.64,
O[C@@H](CNCCCSCCOCCc1ccccc1)c2ccc(O)c3NC(=O)Sc23,2.3,
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)N)n4ccc(n4)C(F)(F)F,1.81,
C\N=C(/S)\n1nc(nc1N)c2ccc(Cl)cc2,4.12,
CC1=C(CCC(=O)O)C(=O)Oc2c(C)c(O)ccc12,-0.3,
CC(Cc1ccccc1)N(C)CC#C,2.16,
C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,0.5,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)NCc3ccccc3)C(=O)C(F)(F)F,2.57,
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c3ccc(cc3)S(=O)(=O)C,-0.44,
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)c2ccccc2)C(C)(C)C,0.9,
CCCN(CCC)CCc1cccc2NC(=O)Cc12,0.76,
CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4,1.2,
Clc1ccc(cc1C(=O)NCCc2ccccc2)N3N=CC(=O)NC3=O,0.74,
Cc1ccc2c(c1)c([S+]([O-])c3ccc(Cl)cc3)c(C)n2CC(=O)O,0.05,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccc(Cl)c(Cl)c3,2.4,
OC(=O)[C@H](Cc1cccc(c1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.26,
COc1ccccc1C(=O)Nc2nc3ccccc3[nH]2,2.9,
CNc1ncc(s1)C(=O)c2ccccc2,2.36,
COc1cc2ncnc(Nc3ccccc3)c2cc1OC,3.04,
CN1CCN(CC1)c2ccc(Nc3ccnc4ccccc34)cc2,1.3,
CNC[C@H](O)c1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,1.41,
OC(CCN1CCCCC1)(C2CC3CC2C=C3)c4ccccc4,2.49,
COc1ccc(CNC(=O)CSc2nc3cccnc3s2)cc1,2.5,
C[C@@H](NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.18,
CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C)c4)c3)C2)C(=O)NC1=O,-0.82,
CCCc1c(O)c(O)c(C(=O)O)c2cc(Cc3ccccc3)c(C)cc12,2.6,
CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN([C@H](Cc3ccccc3)C2)C(=O)C[C@H](N)Cc4ccc(F)c(F)c4)c1,2.06,
O=S1NC(=NO1)Cc2ccc3ccccc3c2,1.85,
O=C(N1CCN(CC1)c2ccccn2)c3cccc(CC4=NNC(=O)c5ccccc45)c3,2.36,
COc1cnc(nc1N(C)c2ccccc2)c3ccccn3,2.79,
CS(=O)(=O)c1ccc(cc1Cl)[C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc3cnccn3,1.39,
Cc1nc(cs1)C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2,2.17,
CN(C(=O)N1CCC(CC1)N2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)S(=O)(=O)c4ccc(C)cc4,4.49,
Cc1ccnc(NCc2ccccc2)c1,3.08,
CN1C=CNC1=S,-0.42,
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCC[C@@H]4C(=O)N,3.58,
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4ccoc34)n2)c1,3.7,
NC(=N)Nc1ccc(cc1)C(=O)Oc2ccc(cc2)[N+](=O)[O-],0.5,
CCN(C1CCN(CCC(C2CCN(Cc3ccccc3)CC2)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,2.41,
CN(C)C(=O)CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,2.4,
Clc1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.62,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(C)cccn34)N5CCN(CC5)C(=O)C,3.2,
CS(=O)(=O)c1ccc(nc1)c2nnc(\C=C\c3oc(nn3)c4ccc(cc4)C#N)n2c5ccccc5Cl,2.66,
Oc1ccc(cc1)C2=Cc3cc(O)ccc3OC2=O,2.9,
CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)[N+](=O)[O-],2.1,
CCN1CCN(CC(=O)Nc2ccc(c3cccc4C(=O)C=C(Oc34)N5CCOCC5)c6sc7ccccc7c26)CC1,3.05,
COc1ccc(CNCc2ccc(cc2)c3cc(C(=O)N)c(NC(=O)N)s3)cc1,2.55,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(F)cc3)n2,3.62,
COc1ccc2C(=NC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,0.29,
COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,1.06,
Cc1nc2ccc(NC(=O)CCNC(=O)N)cc2s1,0.9,
O[C@H](CNC(=O)c1c[nH]c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.91,
C[C@H](CO)Nc1nc(SCc2occc2)nc3NC(=O)Sc13,2.21,
Clc1ccc(CNc2nc(nc3ncccc23)N4CCN(CC4)C(=O)[C@@H]5CCCN5)c(Cl)c1,2.41,
O=C(CN1CCN(CC1)c2ccccc2)Nc3c(cnn3c4ccccc4)C#N,2.3,
Cc1ncc([N+](=O)[O-])n1CCO,-0.11,"This molecule is a white to pale-yellow crystalline powder with a slight odor. Bitter and saline taste. pH (saturated aqueous solution) about 6.5. (NTP, 1992) This molecule is a nitroimidazole derivative bactericidal agent widely used in the treatment of many anaerobic and certain protozoan and parasitic infections. This molecule has been linked to rare instances of acute, clinically apparent liver injury. This molecule is a member of the class of imidazoles substituted at C-1, -2 and -5 with 2-hydroxyethyl, nitro and methyl groups respectively. It has activity against anaerobic bacteria and protozoa, and has a radiosensitising effect on hypoxic tumour cells. It may be given by mouth in tablets, or as the benzoate in an oral suspension. The hydrochloride salt can be used in intravenous infusions. This molecule is a prodrug and is selective for anaerobic bacteria due to their ability to intracellularly reduce the nitro group of metronidazole to give nitroso-containing intermediates. These can covalently bind to DNA, disrupting its helical structure, inducing DNA strand breaks and inhibiting bacterial nucleic acid synthesis, ultimately resulting in bacterial cell death. It has a role as an antitrichomonal drug, a prodrug, an antibacterial drug, an antimicrobial agent, an antiparasitic agent, a xenobiotic, an environmental contaminant, a radiosensitizing agent and an antiamoebic agent. It is a member of imidazoles, a C-nitro compound and a primary alcohol. It is a conjugate base of a metronidazole(1+). This molecule is a commonly used antibiotic, belonging to the nitroimidazole class of antibiotics. It is frequently used to treat gastrointestinal infections as well as trichomoniasis and giardiasis, and amebiasis which are parasitic infections. This molecule has been used as an antibiotic for several decades, with added antiparasitic properties that set it apart from many other antibacterial drugs, allowing it to treat a wide variety of infections. It is available in capsule form, tablet form, and topical form, and suppository preparations for the treatment of various infections. This molecule is a Nitroimidazole Antimicrobial. This molecule is a synthetic nitroimidazole derivative with antiprotozoal and antibacterial activities. Although its mechanism of action is not fully elucidated, un-ionized metronidazole is readily taken up by obligate anaerobic organisms and is subsequently reduced by low-redox potential electron-transport proteins to an active, intermediate product. Reduced metronidazole causes DNA strand breaks, thereby inhibiting DNA synthesis and bacterial cell growth. This molecule is a natural product found in Euglena gracilis and Streptomyces hygroscopicus with data available. A nitroimidazole used to treat amebiasis; vaginitis; trichomonas infections; giardiasis; anaerobic bacteria; and treponemal infections. It has also been proposed as a radiation sensitizer for hypoxic cells. According to the Fourth Annual Report on Carcinogens (NTP 85-002, 1985) this substance may reasonably be anticipated to be a carcinogen."
COCCN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,3.2,
CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.77,
OC1(CN2CCC1CC2)c3ccc(cc3)c4ccccc4,1.5,
Oc1nnc(Cc2cccc(c2)C(=O)N3CCOCC3)c4ccccc14,1.0,
C[C@H](Nc1ncc(Br)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,2.39,
CN(C1CCCCC1)C(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,2.01,
CSc1ncccc1C(=O)NCc2ccc(C)cc2,2.71,
CNCC[C@@H](Oc1cc(ccc1C#N)C(F)(F)F)c2ccccc2,1.3,
CCC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,2.8,
C1Cc2ccccc2CN1c3ccncc3,1.4,
CC(N)(COP(=O)(O)O)C(=O)O,2.5,
Oc1ccc(Cl)cc1C(=O)Nc2ccc(F)cc2F,3.6,
CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2[C@@H]3CC[C@H]2C[C@H](C3)Oc4cccc(c4)C(=O)N)CC1,0.12,
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)C2CCCCC2)c3ccccc3)C(C)(C)C,1.75,
NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(Cl)cc4,2.78,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4ccc(NC(=O)OC)cc4,4.01,
Cc1ccccc1CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23,2.84,
CCN(C)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3cccnc3)CC2)c4cccc(NC(=O)C5CCC5)c4,3.27,
CC(C)CN1C(=O)N(C)C(=O)c2cn(Cc3cccc4ccccc34)cc12,4.41,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4onc(n4)C(F)(F)F,3.1,
C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1,1.9,
Oc1ccc(cc1)C2=Cc3ccccc3OC2=O,3.0,
COc1cc(OC)c2nc(C)c3CCN(c4ccc(O)cc4)c3c2c1,1.5,
COc1ccccc1N2CCN(CC3=C(Br)C(=O)N(N3C)c4ccccc4)CC2,2.5,
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5ccon5,1.87,
O[C@@H](CNCCSCCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,0.98,
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5CC[C@@H](N)C5)c2c1Cl,2.0,
OC1(C(=O)Nc2ccccc12)c3ccccc3,1.71,
NC(=O)c1ccccc1O,1.09,"This molecule appears as odorless white or slightly pink crystals. Bitter taste, leaves a sensation of warmth on the tongue. pH (saturated aqueous solution at 82 °F) about 5. Sublimation begins at the melting point. (NTP, 1992) This molecule is the simplest member of the class of salicylamides derived from salicylic acid. It has a role as a non-narcotic analgesic and an antirheumatic drug. It is a member of salicylamides and a member of phenols. This molecule is the common name for the substance o-hydroxybenzamide, or amide of salicyl. This molecule is a non-prescription drug with analgesic and antipyretic properties. It has similar medicinal uses to aspirin. This molecule is used in combination with both aspirin and caffeine in the over-the-counter pain remedies This molecule is a natural product found in Streptomyces spectabilis and Streptomyces rimosus with data available."
OCC(CO)NC(=O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,2.61,
CC(C)Oc1cc(OCCN2CCOCC2)cc3ncnc(Nc4c(Cl)ccc5OCOc45)c13,3.68,
Brc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.12,
NC(Cc1ccccc1)c2ccccc2,1.32,
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,2.41,"This molecule is a benzoate ester. This molecule is a synthetic serine protease inhibitor which has been used as an anticoagulant. It also known to decrease production of inflammatory cytokines. This molecule has been investigated for use in cancer, ischemia-reperfusion injury, and pancreatitis."
COc1ccc2c(c1)[nH]c3c(C)nccc23,2.9,
Cc1cc(ccc1O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)C(=O)N,2.23,
OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1,1.79,
Clc1cccc(NC(=O)N2CCN(C[C@@H]3CCCN(C3)C4CC4)CC2)c1,2.74,
COc1ccccc1CNCCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2,0.91,
Cn1ncc(Cl)c1c2cc(sc2Cl)C(=O)N[C@H](CN)Cc3cccc(F)c3,2.99,
Nc1nc(O)c2ncn(COCCO)c2n1,-1.42,"This molecule is a nucleoside analogue and antiviral agent used in therapy of herpes and varicella-zoster virus infections. This molecule has not been associated with clinically apparent liver injury. This molecule is a nucleotide analog antiviral used to treat herpes simplex, Varicella zoster, herpes zoster, herpes labialis, and acute herpetic keratitis. This molecule is generally used first line in the treatment of these viruses and some products are indicated for patients as young as 6 years old.  This molecule was granted FDA approval on 29 March 1982. This molecule is a Herpes Simplex Virus Nucleoside Analog DNA Polymerase Inhibitor, and Herpes Zoster Virus Nucleoside Analog DNA Polymerase Inhibitor, and Herpesvirus Nucleoside Analog DNA Polymerase Inhibitor. The mechanism of action of acyclovir is as a DNA Polymerase Inhibitor. This molecule is an oxopurine that is guanine substituted by a (2-hydroxyethoxy)methyl substituent at position 9. Used in the treatment of viral infections. It has a role as an antiviral drug and an antimetabolite. It is an oxopurine and a member of 2-aminopurines. It is functionally related to a guanine. This molecule is a synthetic analog of the purine nucleoside, guanosine, with potent antiviral activity against herpes simplex viruses type 1 and 2, varicella-zoster virus and other viruses of the herpesvirus family. After conversion in vivo to the active metabolite acyclovir triphosphate by viral thymidine kinase, acyclovir competitively inhibits viral DNA polymerase by incorporating into the growing viral DNA chain and terminating further polymerization. This molecule is a natural product found in Epicoccum nigrum with data available."
CN(C)C(=O)N[C@@H]1CC[C@@H](CCN2CCN(CC2)c3cccc(Cl)c3Cl)CC1,3.6,
O[C@H](CNC(=O)c1c[nH]nc1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.34,
Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,3.21,This molecule has been used in trials studying the treatment of Major Depressive Disorder.
Clc1ccc2C(=O)C3=C(Nc2c1)C(=O)NN(Cc4ccncc4)C3=O,-0.16,
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.87,"This molecule is an odorless white to off-white crystalline powder with a slightly bitter taste. (NTP, 1992) This molecule is a fluorinated steroid that is 9-fluoropregna-1,4-diene substituted by hydroxy groups at positions 11, 17 and 21, a methyl group at position 16 and oxo groups at positions 3 and 20. It is a synthetic member of the class of glucocorticoids. It has a role as an adrenergic agent, an antiemetic, an antineoplastic agent, an environmental contaminant, a xenobiotic, an immunosuppressive agent and an anti-inflammatory drug. It is a fluorinated steroid, a 3-oxo-Delta(1),Delta(4)-steroid, a glucocorticoid, a 20-oxo steroid, an 11beta-hydroxy steroid, a 17alpha-hydroxy steroid and a 21-hydroxy steroid. It derives from a hydride of a pregnane. This molecule is a corticosteroid fluorinated at position 9 used to treat endocrine, rheumatic, collagen, dermatologic, allergic, ophthalmic, gastrointestinal, respiratory, hematologic, neoplastic, edematous, and other conditions. Developed in 1957, it is structurally similar to other corticosteroids like [hydrocortisone] and [prednisolone].  Dexamethasone was granted FDA approval on 30 October 1958. In a press release for the Randomized Evaluation of COVID-19 Therapy (RECOVERY) trial on 16 June 2020, dexamethasone was recommended for use in COVID-19 patients with severe respiratory symptoms. Dexamethasone reduced deaths by approximately one third in patients requiring ventilation and by one fifth in those requiring oxygen. This molecule is a Corticosteroid. The mechanism of action of dexamethasone is as a Corticosteroid Hormone Receptor Agonist. This molecule is a synthetic adrenal corticosteroid with potent anti-inflammatory properties. In addition to binding to specific nuclear steroid receptors, dexamethasone also interferes with NF-kB activation and apoptotic pathways. This agent lacks the salt-retaining properties of other related adrenal hormones. (NCI04) This molecule is a natural product found in Aspergillus ochraceopetaliformis, Penicillium chrysogenum, and other organisms with data available. An anti-inflammatory 9-fluoro-glucocorticoid. [PubChem]"
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4CCOc34)n2)c1,3.0,
CS(=O)(=O)c1ccc(s1)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,2.86,
COc1cccc(c1)S(=O)(=O)c2c(C)n(CC(=O)O)c3ccc(C)cc23,-0.42,
Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1,1.48,
OC(=O)CCCCn1nnc(n1)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,1.6,
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ccncc5s4,1.6,
O=C(C1CCN(CC1)c2nnc(s2)n3cccc3)N4CCN(Cc5ccc6OCOc6c5)CC4,2.5,
CCN1CCOC(C1)C(=O)N2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3,2.1,
O=C1COC2(CCN(CC2)S(=O)(=O)c3ccc(cc3)c4ccc5cccnc5c4)CN1C6CC6,3.24,
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]4CCCN(C)C4,3.05,
NC(=N)NC(=O)c1nc(Cl)c(NCc2ccncc2)nc1N,-0.51,
Oc1ccccc1OCC(=O)NC2CCCC2,2.31,
Clc1ccc(cc1C(=O)NCC23CC4CC(CC(C4)C2)C3)C5CCNCC5,1.58,
CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc2ccc(OC)cc2,0.4,
Oc1ccc(cc1)c2oc3cc(O)ccc3n2,3.3,
NC(=O)c1sc(cc1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccsc3,2.39,
Clc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,3.38,
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5oncc5)ccc4C,1.75,
CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,-0.51,
CCOC(=O)N1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3c(cc(cc3C(C)C)C(C)C)C(C)C,1.67,
CNC1=Nc2ncccc2C(=NC1c3cccs3)c4cc[nH]c4,1.73,
CC1(C)CC(=O)c2c(N)c3ccccc3nc2C1,3.0,
C[C@H]1O[C@H]([C@H](O)[C@H]1Cl)n2cnc3c(N)nc(OCC4CC45CC5)nc23,3.68,
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,2.77,
CCS(=O)(=O)c1ccc(c(F)c1)c2cc(Cl)ccc2OCC(=O)O,-0.92,
C[S+]([O-])CCN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,3.17,
Clc1c(ccnc1N2CCNCC2)C(=O)NCC34CC5CC(CC(C5)C3)C4,1.77,
COc1ccc(cc1OC)N2CCN([C@H](C)C2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,1.85,
O[C@H](CNC(=O)C1=CNC(=O)c2ccccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.42,
Nc1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)c3nnn[nH]3,0.2,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3,1.2,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N(C)C)n2,3.51,
Fc1ccc(cc1)C(=O)N2CCC[C@@H](C2)c3onc(n3)c4ccc(F)cc4,3.73,
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O,2.75,
CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,2.44,
CCn1cc(NC(=O)Cc2ccc(Oc3ccnc4ccc(F)cc34)cc2OC)cn1,3.88,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)NCc3ccc[n+]([O-])c3)C(=O)C(F)(F)F,1.48,
OC(=O)c1ccc2c(c1)nc(Nc3cccc(c3)C#C)c4ncncc24,0.92,
CCS(=O)(=O)c1ccc(Oc2cc3nc([nH]c3cc2CN4C(=O)CCC4=O)c5ccccn5)cc1,2.0,
Oc1ccc(CCNCCCS(=O)(=O)NCCSCCc2ccccc2)c3sc(O)nc13,1.77,
